,Unnamed: 0,Combination,Global_Accuracy(%)_zero,Global_Latency_Sum(ms)_zero,New_Combination_zero,Numeric_Tuple,New_Combination_sim,Global_Accuracy(%)_sim,Global_DataVolume,Global_Latency_Sum(ms)_sim,Global_RoundTime_Max(ms),Computation_Time(ms),Numerical_Combination,Global_Accuracy(%)_history,Global_Latency_Sum(ms)_history
325,325,C1-C6-C10,39.92211,8733.114,C1-C6-C10-C17-C19,"(1, 6, 10, 17, 19)",C1-C6-C10-C17-C19,32.269999384880066,13991,10844.21420097351,2548.62642288208,14691.096067428589,1-6-10-17-19,78.33,8498.46
326,326,C3-C8-C9-C10,47.50525,10961.063,C3-C8-C9-C10-C25,"(3, 8, 9, 10, 25)",C3-C8-C9-C10-C25,23.92999976873398,13991,10422.815799713137,2364.710569381714,14668.734788894652,3-8-9-10-25,77.032,8391.7
327,327,C1-C5-C9,39.703335,8603.14,C1-C5-C9-C22-C23,"(1, 5, 9, 22, 23)",C1-C5-C9-C22-C23,23.66999983787537,13995,10697.10659980774,2346.455812454224,14969.388484954834,1-5-9-22-23,81.584,8613.01
328,328,C1-C4-C9,38.8741,8448.8125,C1-C4-C9-C17-C25,"(1, 4, 9, 17, 25)",C1-C4-C9-C17-C25,28.540000319480896,13995,11064.680099487305,2393.1756019592285,15329.856634140016,1-4-9-17-25,80.966,8466.42
329,329,C1-C2-C5,39.67395,8373.968,C1-C2-C5-C15-C25,"(1, 2, 5, 15, 25)",C1-C2-C5-C15-C25,24.549999833106995,13995,10662.364721298218,2279.8497676849365,15048.59709739685,1-2-5-15-25,80.494,8602.24
330,330,C3-C4-C5,44.613125,9516.555,C3-C4-C5-C18-C20,"(3, 4, 5, 18, 20)",C3-C4-C5-C18-C20,31.450000405311584,13984,10978.655099868774,2367.753028869629,15304.855346679688,3-4-5-18-20,73.548,8796.869999999999
331,331,C4-C6-C7-C9,49.415943,11014.459,C4-C6-C7-C9-C17,"(4, 6, 7, 9, 17)",C4-C6-C7-C9-C17,22.360000014305115,13991,10683.62593650818,2322.5879669189453,15283.149480819702,4-6-7-9-17,76.66600000000001,8452.42
332,332,C1-C3-C7-C9,48.077362,10460.698,C1-C3-C7-C9-C15,"(1, 3, 7, 9, 15)",C1-C3-C7-C9-C15,36.28999888896942,14000,10862.403869628906,2334.1126441955566,14859.85541343689,1-3-7-9-15,81.348,8489.48
333,333,C2-C7-C8-C10,45.6382,10584.282,C2-C7-C8-C10-C19,"(2, 7, 8, 10, 19)",C2-C7-C8-C10-C19,30.169999599456787,13986,10962.685585021973,2311.530113220215,15218.611478805542,2-7-8-10-19,76.712,8437.64
334,334,C3-C5-C9,39.73157,9618.219,C3-C5-C9-C16-C24,"(3, 5, 9, 16, 24)",C3-C5-C9-C16-C24,19.93999928236008,13991,10490.210771560667,2313.732624053955,15079.14400100708,3-5-9-16-24,76.864,8532.57
335,335,C5-C6-C9-C10,50.51277,11285.383,C5-C6-C9-C10-C19,"(5, 6, 9, 10, 19)",C5-C6-C9-C10-C19,36.62999868392944,13991,10743.49308013916,2295.9113121032715,15099.921941757202,5-6-9-10-19,76.204,8545.939999999999
336,336,C2-C9-C10,42.369045,9521.229,C2-C9-C10-C18-C24,"(2, 9, 10, 18, 24)",C2-C9-C10-C18-C24,38.960000872612,13980,10598.409414291382,2356.422185897827,15132.73024559021,2-9-10-18-24,75.71000000000001,8415.050000000001
337,337,C1-C5-C10,40.864414,8610.863,C1-C5-C10-C20-C23,"(1, 5, 10, 20, 23)",C1-C5-C10-C20-C23,33.16999971866608,13989,10638.405084609984,2273.376941680908,15020.263195037842,1-5-10-20-23,79.958,8847.53
338,338,C1-C4-C10,39.784214,8517.336,C1-C4-C10-C20-C23,"(1, 4, 10, 20, 23)",C1-C4-C10-C20-C23,32.109999656677246,13984,10796.88596725464,2294.816255569458,15090.526103973389,1-4-10-20-23,79.292,8738.45
339,339,C1-C4-C5-C10,47.490498,10485.505,C1-C4-C5-C10-C15,"(1, 4, 5, 10, 15)",C1-C4-C5-C10-C15,39.5799994468689,13990,10758.224487304688,2284.8422527313232,15387.29166984558,1-4-5-10-15,77.506,8606.26
340,340,C1-C5-C6-C9,47.924805,10224.411,C1-C5-C6-C9-C18,"(1, 5, 6, 9, 18)",C1-C5-C6-C9-C18,26.85999870300293,13991,10539.141654968262,2346.613883972168,14842.02003479004,1-5-6-9-18,74.06599999999999,8617.44
341,341,C2-C3-C4-C8,45.159218,9965.266,C2-C3-C4-C8-C16,"(2, 3, 4, 8, 16)",C2-C3-C4-C8-C16,35.839998722076416,13982,10897.984743118286,2401.374578475952,15345.563173294067,2-3-4-8-16,72.762,8454.18
342,342,C3-C4-C7-C8,48.26101,10489.077,C3-C4-C7-C8-C21,"(3, 4, 7, 8, 21)",C3-C4-C7-C8-C21,31.360000371932983,13991,10944.325923919678,2350.178003311157,15312.965393066406,3-4-7-8-21,76.09400000000001,8476.56
343,343,C4-C6-C7-C8,48.541454,10671.637,C4-C6-C7-C8-C16,"(4, 6, 7, 8, 16)",C4-C6-C7-C8-C16,31.929999589920044,13983,10336.605787277222,2170.322895050049,14957.881212234495,4-6-7-8-16,70.96000000000001,8457.57
344,344,C2-C4-C10,38.340343,9067.394,C2-C4-C10-C17-C22,"(2, 4, 10, 17, 22)",C2-C4-C10-C17-C22,39.28999900817871,13980,10783.487319946287,2301.586151123047,14992.362022399902,2-4-10-17-22,78.03200000000001,8441.42
345,345,C5-C7-C8,41.29432,9219.863,C5-C7-C8-C16-C18,"(5, 7, 8, 16, 18)",C5-C7-C8-C16-C18,29.8799991607666,13987,27064.409255981445,17672.00493812561,31703.542947769165,5-7-8-16-18,71.306,8544.84
346,346,C5-C6-C9,43.56375,9947.866,C5-C6-C9-C22-C25,"(5, 6, 9, 22, 25)",C5-C6-C9-C22-C25,27.57999897003174,13991,11977.382898330688,2578.3019065856934,16152.323246002195,5-6-9-22-25,77.63000000000001,8535.539999999999
347,347,C2-C3-C4-C10,45.72806,10671.285,C2-C3-C4-C10-C24,"(2, 3, 4, 10, 24)",C2-C3-C4-C10-C24,28.259998559951782,13980,11799.40676689148,2520.7724571228027,16118.196964263916,2-3-4-10-24,76.24600000000001,8449.6
348,348,C1-C6-C10,44.752354,9166.92,C1-C6-C10-C18-C20,"(1, 6, 10, 18, 20)",C1-C6-C10-C18-C20,22.57000058889389,13980,11485.337734222412,2435.2786540985107,15871.608018875122,1-6-10-18-20,73.90799999999999,8730.18
349,349,C3-C6-C7-C9,49.492264,11045.75,C3-C6-C7-C9-C21,"(3, 6, 7, 9, 21)",C3-C6-C7-C9-C21,38.78999948501587,13996,11369.013786315918,2416.9259071350098,15978.13320159912,3-6-7-9-21,78.19399999999999,8478.55
350,350,C3-C5-C10,41.847908,9550.911,C3-C5-C10-C22-C25,"(3, 5, 10, 22, 25)",C3-C5-C10-C22-C25,33.21000039577484,13990,11254.08148765564,2361.8476390838623,15937.296628952026,3-5-10-22-25,78.712,8528.09
351,351,C2-C8-C10,35.638824,9269.518,C2-C8-C10-C21-C24,"(2, 8, 10, 21, 24)",C2-C8-C10-C21-C24,33.89999866485596,13981,10783.954620361328,2358.6692810058594,15408.62512588501,2-8-10-21-24,76.626,8448.44
352,352,C1-C3-C8,35.90231,8446.52,C1-C3-C8-C16-C23,"(1, 3, 8, 16, 23)",C1-C3-C8-C16-C23,26.69999897480011,13992,11459.083080291748,2505.671739578247,15750.725507736206,1-3-8-16-23,76.742,8506.9
353,353,C5-C9-C10,45.487823,9741.3955,C5-C9-C10-C16-C18,"(5, 9, 10, 16, 18)",C5-C9-C10-C16-C18,33.889999985694885,13986,11405.53617477417,2471.782445907593,16044.851779937744,5-9-10-16-18,73.49,8519.03
354,354,C6-C8-C9,41.969044,10181.511,C6-C8-C9-C18-C24,"(6, 8, 9, 18, 24)",C6-C8-C9-C18-C24,32.350000739097595,13982,11002.228260040283,2335.2818489074707,15596.639394760132,6-8-9-18-24,71.284,8424.19
355,355,C3-C7-C9,47.230633,9830.535,C3-C7-C9-C18-C20,"(3, 7, 9, 18, 20)",C3-C7-C9-C18-C20,23.62000048160553,13989,10325.26969909668,2443.287849426269,14174.097537994385,3-7-9-18-20,77.00800000000001,8661.06
356,356,C4-C7-C9,44.455067,9683.816,C4-C7-C9-C15-C25,"(4, 7, 9, 15, 25)",C4-C7-C9-C15-C25,47.72999882698059,13995,10905.610084533691,2359.9555492401123,15665.644645690918,4-7-9-15-25,80.054,8409.85
357,357,C2-C6-C7,40.218456,9095.484,C2-C6-C7-C19-C23,"(2, 6, 7, 19, 23)",C2-C6-C7-C19-C23,15.790000557899477,13991,10826.336145401,2341.280460357666,15256.826639175417,2-6-7-19-23,78.51,8490.84
358,358,C5-C6-C8-C10,45.32885,10920.49,C5-C6-C8-C10-C22,"(5, 6, 8, 10, 22)",C5-C6-C8-C10-C22,34.34000015258789,13982,11209.910154342651,2382.737159729004,15745.057582855225,5-6-8-10-22,72.72200000000001,8553.17
359,359,C2-C5-C9,38.690006,8934.217,C2-C5-C9-C15-C16,"(2, 5, 9, 15, 16)",C2-C5-C9-C15-C16,29.679998755455017,13991,11186.743021011353,2423.901319503784,15638.830184936523,2-5-9-15-16,77.566,8539.710000000001
360,360,C3-C6-C10,41.280407,9727.193,C3-C6-C10-C15-C24,"(3, 6, 10, 15, 24)",C3-C6-C10-C15-C24,13.259999454021454,13986,10768.144607543943,2421.7517375946045,15415.07863998413,3-6-10-15-24,75.884,8437.960000000001
361,361,C2-C6-C7,40.243343,9082.579,C2-C6-C7-C17-C25,"(2, 6, 7, 17, 25)",C2-C6-C7-C17-C25,25.830000638961792,13991,10849.506616592407,2401.5512466430664,15084.750652313232,2-6-7-17-25,78.332,8452.33
362,362,C4-C8-C9,40.863052,9576.806,C4-C8-C9-C16-C21,"(4, 8, 9, 16, 21)",C4-C8-C9-C16-C21,18.18999946117401,13987,10989.84956741333,2395.5209255218506,15545.199394226074,4-8-9-16-21,75.062,8439.41
363,363,C3-C4-C5,39.97089,9286.789,C3-C4-C5-C21-C24,"(3, 4, 5, 21, 24)",C3-C4-C5-C21-C24,27.889999747276303,13990,11288.81573677063,2677.93607711792,15796.860456466677,3-4-5-21-24,77.406,8587.06
364,364,C5-C7-C9,45.758945,10017.346,C5-C7-C9-C19-C23,"(5, 7, 9, 19, 23)",C5-C7-C9-C19-C23,27.05000042915344,14000,10996.159553527832,2374.9330043792725,16279.707670211792,5-7-9-19-23,81.184,8560.199999999999
365,365,C4-C5-C8,38.189564,9370.875,C4-C5-C8-C15-C17,"(4, 5, 8, 15, 17)",C4-C5-C8-C15-C17,51.270002126693726,13991,10629.61483001709,2228.1124591827397,15317.180395126345,4-5-8-15-17,75.424,8545.64
366,366,C1-C2-C8,37.29079,8659.539,C1-C2-C8-C18-C21,"(1, 2, 8, 18, 21)",C1-C2-C8-C18-C21,18.69000047445297,13986,10982.64765739441,2361.9906902313232,15283.553838729858,1-2-8-18-21,75.332,8525.320000000002
367,367,C2-C6-C8-C10,44.97354,10594.377,C2-C6-C8-C10-C17,"(2, 6, 8, 10, 17)",C2-C6-C8-C10-C17,31.51000142097473,13982,10811.810731887816,2368.180274963379,15995.965242385864,2-6-8-10-17,73.674,8448.45
368,368,C1-C2-C5-C6,45.64138,10450.319,C1-C2-C5-C6-C22,"(1, 2, 5, 6, 22)",C1-C2-C5-C6-C22,30.730000138282776,13986,10728.477478027344,2406.211376190185,15393.749713897703,1-2-5-6-22,76.824,8645.83
369,369,C1-C5-C8,35.184658,8740.292,C1-C5-C8-C18-C24,"(1, 5, 8, 18, 24)",C1-C5-C8-C18-C24,22.669999301433563,13986,10579.69355583191,2265.5982971191406,14924.53145980835,1-5-8-18-24,73.482,8598.37
370,370,C1-C6-C10,37.994663,8701.425,C1-C6-C10-C15-C16,"(1, 6, 10, 15, 16)",C1-C6-C10-C15-C16,36.46999895572662,13987,10941.935062408447,2330.8749198913574,15475.168704986572,1-6-10-15-16,75.65,8490.6
371,371,C1-C3-C8,34.78856,8126.031,C1-C3-C8-C15-C24,"(1, 3, 8, 15, 24)",C1-C3-C8-C15-C24,30.619999766349792,13991,10848.55604171753,2390.4013633728027,15332.90958404541,1-3-8-15-24,77.67,8483.24
372,372,C1-C3-C10,41.557068,8224.958,C1-C3-C10-C17-C18,"(1, 3, 10, 17, 18)",C1-C3-C10-C17-C18,30.090001225471497,13990,10555.61113357544,2306.2758445739746,15084.124565124512,1-3-10-17-18,76.898,8487.19
373,373,C1-C2-C8,35.057514,8159.417,C1-C2-C8-C20-C24,"(1, 2, 8, 20, 24)",C1-C2-C8-C20-C24,19.96999979019165,13980,10836.470365524292,2386.6817951202397,14980.6547164917,1-2-8-20-24,77.458,8724.150000000001
374,374,C5-C6-C9,48.285805,10234.271,C5-C6-C9-C18-C20,"(5, 6, 9, 18, 20)",C5-C6-C9-C18-C20,11.559999734163284,13985,10675.592184066772,2317.367553710937,15267.19880104065,5-6-9-18-20,73.33200000000001,8784.13
375,375,C1-C2-C3,39.79744,8723.165,C1-C2-C3-C16-C21,"(1, 2, 3, 16, 21)",C1-C2-C3-C16-C21,20.399999618530277,13991,10738.78288269043,2304.659843444824,15174.85737800598,1-2-3-16-21,79.09,8534.84
376,376,C1-C5-C7-C8,47.58311,10227.642,C1-C5-C7-C8-C21,"(1, 5, 7, 8, 21)",C1-C5-C7-C8-C21,25.08000135421753,13996,10522.353887557983,2346.19688987732,14767.757654190063,1-5-7-8-21,78.076,8638.0
377,377,C1-C2-C4,40.460976,8514.81,C1-C2-C4-C17-C20,"(1, 2, 4, 17, 20)",C1-C2-C4-C17-C20,27.12000012397766,13984,10960.47019958496,2275.7411003112798,15241.161584854126,1-2-4-17-20,79.426,8743.4
378,378,C3-C5-C8-C9,48.410645,10855.141,C3-C5-C8-C9-C20,"(3, 5, 8, 9, 20)",C3-C5-C8-C9-C20,34.67000126838684,13990,10391.709089279177,2298.086166381836,15025.85482597351,3-5-8-9-20,76.14399999999999,8768.45
379,379,C3-C6-C7,42.416836,9445.341,C3-C6-C7-C17-C21,"(3, 6, 7, 17, 21)",C3-C6-C7-C17-C21,39.10000026226044,13996,10653.88321876526,2251.6307830810547,15258.608102798462,3-6-7-17-21,78.422,8488.95
380,380,C1-C3-C7,41.207493,8316.589,C1-C3-C7-C21-C25,"(1, 3, 7, 21, 25)",C1-C3-C7-C21-C25,24.140000343322757,14000,10771.18706703186,2343.8940048217773,14927.655220031738,1-3-7-21-25,82.244,8514.060000000001
381,381,C3-C4-C9-C10,49.45882,10929.602,C3-C4-C9-C10-C19,"(3, 4, 9, 10, 19)",C3-C4-C9-C10-C19,26.809999346733093,13990,11245.521783828735,2394.707202911377,15632.502317428589,3-4-9-10-19,77.942,8425.48
382,382,C3-C5-C6,42.20518,9491.224,C3-C5-C6-C18-C23,"(3, 5, 6, 18, 23)",C3-C5-C6-C18-C23,29.85999882221222,13991,10519.683837890623,2331.292629241944,15059.003591537476,3-5-6-18-23,73.314,8596.1
383,383,C6-C7-C10,46.88399,9885.23,C6-C7-C10-C15-C18,"(6, 7, 10, 15, 18)",C6-C7-C10-C15-C18,36.68000102043152,13986,10654.993057250977,2319.298267364502,14977.760076522827,6-7-10-15-18,73.582,8442.0
384,384,C4-C6-C9,42.013794,9810.82,C4-C6-C9-C21-C24,"(4, 6, 9, 21, 24)",C4-C6-C9-C21-C24,19.62999999523163,13986,10716.005563735962,2297.1031665802,15045.611143112184,4-6-9-21-24,76.524,8465.24
385,385,C1-C3-C5,40.418507,8704.868,C1-C3-C5-C16-C21,"(1, 3, 5, 16, 21)",C1-C3-C5-C16-C21,39.899998903274536,13996,10508.957147598268,2241.296529769897,15342.828035354614,1-3-5-16-21,78.42,8638.54
386,386,C1-C2-C4,40.66469,8798.988,C1-C2-C4-C18-C25,"(1, 2, 4, 18, 25)",C1-C2-C4-C18-C25,36.7000013589859,13985,11005.65505027771,2490.6258583068848,15268.19920539856,1-2-4-18-25,76.22200000000001,8498.050000000001
387,387,C3-C6-C9,42.251087,9454.7705,C3-C6-C9-C22-C23,"(3, 6, 9, 22, 23)",C3-C6-C9-C22-C23,36.46000027656555,13991,10906.241655349731,2373.108386993408,15324.15509223938,3-6-9-22-23,78.446,8461.789999999999
388,388,C3-C5-C7-C9,48.324947,11172.945,C3-C5-C7-C9-C24,"(3, 5, 7, 9, 24)",C3-C5-C7-C9-C24,35.29999852180481,13995,10996.848106384276,2331.678628921509,15316.345691680908,3-5-7-9-24,78.836,8546.76
389,389,C2-C6-C7,39.95034,9245.685,C2-C6-C7-C16-C23,"(2, 6, 7, 16, 23)",C2-C6-C7-C16-C23,31.310001015663147,13987,10635.97297668457,2277.193069458008,15349.786758422852,2-6-7-16-23,76.116,8485.74
390,390,C3-C5-C7,44.96108,9514.096,C3-C5-C7-C15-C20,"(3, 5, 7, 15, 20)",C3-C5-C7-C15-C20,39.68999981880188,13994,10429.338693618774,2324.4457244873047,14655.840396881104,3-5-7-15-20,79.092,8789.369999999999
391,391,C5-C6-C10,44.596615,10182.296,C5-C6-C10-C15-C23,"(5, 6, 10, 15, 23)",C5-C6-C10-C15-C23,26.480001211166385,13991,9697.014331817629,2173.4750270843506,13955.722570419312,5-6-10-15-23,76.53800000000001,8572.18
392,392,C1-C3-C6-C8,46.463093,10112.898,C1-C3-C6-C8-C19,"(1, 3, 6, 8, 19)",C1-C3-C6-C8-C19,65.6499981880188,13992,10910.549640655518,2367.8343296051025,15191.147089004517,1-3-6-8-19,75.228,8515.32
393,393,C1-C5-C6,39.52952,8461.188,C1-C5-C6-C15-C23,"(1, 5, 6, 15, 23)",C1-C5-C6-C15-C23,40.38999974727631,13996,10520.80750465393,2249.2871284484863,15070.30725479126,1-5-6-15-23,78.236,8643.57
394,394,C1-C3-C5-C9,48.308205,10441.034,C1-C3-C5-C9-C21,"(1, 3, 5, 9, 21)",C1-C3-C5-C9-C21,30.259999632835388,14000,10449.650049209597,2220.414400100708,14780.088186264038,1-3-5-9-21,80.64200000000001,8631.22
395,395,C3-C6-C8,38.612305,9041.129,C3-C6-C8-C22-C23,"(3, 6, 8, 22, 23)",C3-C6-C8-C22-C23,28.90999913215637,13987,10632.195234298706,2383.7573528289795,15345.804929733276,3-6-8-22-23,75.19,8470.02
396,396,C2-C3-C9,38.304977,9121.382,C2-C3-C9-C16-C24,"(2, 3, 9, 16, 24)",C2-C3-C9-C16-C24,33.730000257492065,13986,10659.372806549072,2394.257068634033,15275.662183761597,2-3-9-16-24,77.534,8428.87
397,397,C2-C6-C7,40.033264,9236.135,C2-C6-C7-C16-C25,"(2, 6, 7, 16, 25)",C2-C6-C7-C16-C25,25.56999921798706,13987,10827.98147201538,2389.376163482666,14998.694896697998,2-6-7-16-25,75.88199999999999,8449.25
398,398,C1-C2-C4-C9,44.360966,10311.466,C1-C2-C4-C9-C22,"(1, 2, 4, 9, 22)",C1-C2-C4-C9-C22,41.44999980926514,13985,10862.95771598816,2382.2784423828125,15432.826280593872,1-2-4-9-22,79.502,8502.41
399,399,C7-C8-C9-C10,48.955017,11116.274,C7-C8-C9-C10-C19,"(7, 8, 9, 10, 19)",C7-C8-C9-C10-C19,29.100000858306885,13991,10626.134395599363,2386.160373687744,14857.806921005247,7-8-9-10-19,77.564,8408.14
400,400,C2-C3-C10,39.432415,8796.439,C2-C3-C10-C15-C16,"(2, 3, 10, 15, 16)",C2-C3-C10-C15-C16,32.580000162124634,13986,10991.636753082275,2372.8790283203125,15276.183366775513,2-3-10-15-16,76.826,8433.4
