,Unnamed: 0,Combination,Global_Accuracy(%)_zero,Global_Latency_Sum(ms)_zero,New_Combination_zero,Numeric_Tuple,New_Combination_sim,Global_Accuracy(%)_sim,Global_DataVolume,Global_Latency_Sum(ms)_sim,Global_RoundTime_Max(ms),Computation_Time(ms),Numerical_Combination,Global_Accuracy(%)_history,Global_Latency_Sum(ms)_history
0,0,C3-C8-C10,16.143148,13065.419,C3-C8-C10-C16-C17,"(3, 8, 10, 16, 17)",C3-C8-C10-C16-C17,11.180000007152556,11988,12959.092378616331,2641.251564025879,19349.0686416626,3-8-10-16-17,33.428,13567.85
1,1,C1-C6-C8,12.594878,12389.417,C1-C6-C8-C15-C19,"(1, 6, 8, 15, 19)",C1-C6-C8-C15-C19,11.029999703168867,11992,13730.721712112429,3151.134967803955,20025.508880615234,1-6-8-15-19,35.586,12841.88
2,2,C4-C6-C7,17.683899,13475.479,C4-C6-C7-C17-C19,"(4, 6, 7, 17, 19)",C4-C6-C7-C17-C19,14.329999685287476,11990,12937.634468078611,2622.507333755493,19156.556844711304,4-6-7-17-19,29.56,13315.73
3,3,C2-C5-C8-C10,20.153534,14977.682,C2-C5-C8-C10-C16,"(2, 5, 8, 10, 16)",C2-C5-C8-C10-C16,13.429999351501465,11984,13882.88116455078,3233.234405517578,20090.10434150696,2-5-8-10-16,21.088,13058.27
4,4,C2-C6-C8,13.028686,12419.189,C2-C6-C8-C15-C18,"(2, 6, 8, 15, 18)",C2-C6-C8-C15-C18,13.079999387264252,11983,13099.066734313965,2651.86071395874,19215.24930000305,2-6-8-15-18,24.136,12947.7
5,5,C4-C5-C8,15.462841,13123.493,C4-C5-C8-C20-C21,"(4, 5, 8, 20, 21)",C4-C5-C8-C20-C21,12.439999729394913,11987,13895.065069198608,3310.877561569214,20046.32520675659,4-5-8-20-21,31.748,13118.23
6,6,C1-C3-C4-C7,21.961355,13818.136,C1-C3-C4-C7-C17,"(1, 3, 4, 7, 17)",C1-C3-C4-C7-C17,14.350000023841858,11994,12825.616359710692,2635.0343227386475,19240.69380760193,1-3-4-7-17,34.056,13370.74
7,7,C1-C2-C7-C10,22.48951,14343.911,C1-C2-C7-C10-C17,"(1, 2, 7, 10, 17)",C1-C2-C7-C10-C17,11.159999668598177,11991,12903.6066532135,2641.298532485962,19050.46772956848,1-2-7-10-17,27.834,13401.510000000002
8,8,C1-C4-C8-C10,21.204212,14453.255,C1-C4-C8-C10-C21,"(1, 4, 8, 10, 21)",C1-C4-C8-C10-C21,15.42000025510788,11985,13110.679388046265,2687.825918197632,20138.33355903625,1-4-8-10-21,35.892,13441.39
9,9,C3-C9-C10,17.014433,13358.299,C3-C9-C10-C20-C24,"(3, 9, 10, 20, 24)",C3-C9-C10-C20-C24,8.739999681711197,11987,13088.124752044678,2655.9016704559326,19162.13369369507,3-9-10-20-24,36.246,13144.81
10,10,C1-C5-C6,12.604476,12339.901,C1-C5-C6-C15-C17,"(1, 5, 6, 15, 17)",C1-C5-C6-C15-C17,17.080000042915344,11996,12998.116493225098,2672.536849975586,19346.064805984497,1-5-6-15-17,31.184,13029.38
11,11,C2-C5-C10,13.748099,12572.958,C2-C5-C10-C15-C19,"(2, 5, 10, 15, 19)",C2-C5-C10-C15-C19,11.12999990582466,11991,13004.143953323364,2632.6253414154053,20054.60262298584,2-5-10-15-19,27.746,12905.080000000002
12,12,C2-C5-C6-C8,19.13015,14108.264,C2-C5-C6-C8-C17,"(2, 5, 6, 8, 17)",C2-C5-C6-C8-C17,12.25000023841858,11988,12933.797359466553,2685.6069564819336,19562.15524673462,2-5-6-8-17,22.56,13074.09
13,13,C2-C6-C8,12.464071,13037.827,C2-C6-C8-C16-C19,"(2, 6, 8, 16, 19)",C2-C6-C8-C16-C19,12.690000236034392,11985,12849.936246871948,2658.926010131836,19160.26759147644,2-6-8-16-19,25.416,12834.19
14,14,C1-C7-C9,12.172051,12666.334,C1-C7-C9-C20-C22,"(1, 7, 9, 20, 22)",C1-C7-C9-C20-C22,14.360000193119047,11991,13079.57124710083,2640.288829803467,19280.73143959045,1-7-9-20-22,34.658,12924.74
15,15,C6-C9-C10,19.274443,13558.499,C6-C9-C10-C16-C19,"(6, 9, 10, 16, 19)",C6-C9-C10-C16-C19,11.51999980211258,11988,14084.830045700071,3585.799217224121,20392.28868484497,6-9-10-16-19,30.894,13039.34
16,16,C1-C2-C8,11.3860035,12589.528,C1-C2-C8-C20-C21,"(1, 2, 8, 20, 21)",C1-C2-C8-C20-C21,13.809999823570251,11989,12900.336980819702,2672.94716835022,19199.607849121094,1-2-8-20-21,34.35,12979.93
17,17,C2-C8-C10,14.016949,12790.928,C2-C8-C10-C21-C22,"(2, 8, 10, 21, 22)",C2-C8-C10-C21-C22,13.050000369548798,11981,12882.58934020996,2664.0405654907227,19043.8551902771,2-8-10-21-22,30.486,13295.31
18,18,C4-C7-C9,18.975822,13473.764,C4-C7-C9-C17-C20,"(4, 7, 9, 17, 20)",C4-C7-C9-C17-C20,11.68999969959259,11991,12904.26778793335,2653.44786643982,19319.424152374268,4-7-9-17-20,33.694,13375.39
19,19,C3-C4-C8-C10,22.924751,14857.419,C3-C4-C8-C10-C18,"(3, 4, 8, 10, 18)",C3-C4-C8-C10-C18,11.190000176429749,11980,14592.739582061768,3922.452926635742,20447.741508483887,3-4-8-10-18,30.288,13495.97
20,20,C2-C5-C9-C10,20.760786,14628.274,C2-C5-C9-C10-C22,"(2, 5, 9, 10, 22)",C2-C5-C9-C10-C22,13.62999975681305,11985,12754.07886505127,2690.5107498168945,18772.473335266117,2-5-9-10-22,25.688,12983.68
21,21,C2-C7-C8,12.795542,12898.447,C2-C7-C8-C16-C19,"(2, 7, 8, 16, 19)",C2-C7-C8-C16-C19,11.800000071525574,11989,13052.495956420898,2664.241075515747,19113.17205429077,2-7-8-16-19,24.774,12867.17
22,22,C7-C8-C9,19.722984,14024.503,C7-C8-C9-C18-C24,"(7, 8, 9, 18, 24)",C7-C8-C9-C18-C24,11.429999768733978,11986,12872.671842575071,2665.5349731445312,19057.530879974365,7-8-9-18-24,27.44,13012.600000000002
23,23,C1-C6-C8,12.135746,12668.209,C1-C6-C8-C16-C23,"(1, 6, 8, 16, 23)",C1-C6-C8-C16-C23,17.329999804496765,11989,12828.603982925417,2676.0473251342773,19199.24283027649,1-6-8-16-23,30.576,12943.69
24,24,C1-C2-C6,12.153225,12590.058,C1-C2-C6-C15-C20,"(1, 2, 6, 15, 20)",C1-C2-C6-C15-C20,10.769999772310255,11989,14189.883708953856,3825.7205486297607,20620.828866958615,1-2-6-15-20,30.392,12797.35
25,25,C3-C4-C10,15.642508,13514.116,C3-C4-C10-C22-C25,"(3, 4, 10, 22, 25)",C3-C4-C10-C22-C25,11.569999903440475,11983,13175.081491470335,2673.7220287323,19378.262758255005,3-4-10-22-25,35.218,13733.44
26,26,C1-C2-C6,10.82528,12859.975,C1-C2-C6-C21-C24,"(1, 2, 6, 21, 24)",C1-C2-C6-C21-C24,12.81999945640564,11987,12988.204002380371,2650.4273414611816,19682.32250213623,1-2-6-21-24,29.34,12848.55
27,27,C2-C7-C8-C10,20.311949,14374.394,C2-C7-C8-C10-C17,"(2, 7, 8, 10, 17)",C2-C7-C8-C10-C17,11.84000000357628,11987,13123.030185699465,2662.1696949005127,19179.271459579468,2-7-8-10-17,25.352,13491.96
28,28,C4-C7-C8,15.955509,13242.794,C4-C7-C8-C20-C23,"(4, 7, 8, 20, 23)",C4-C7-C8-C20-C23,11.37000024318695,11987,13111.700534820557,2651.053667068481,19080.873727798466,4-7-8-20-23,30.678,13192.58
29,29,C4-C6-C8,17.736073,13157.665,C4-C6-C8-C15-C20,"(4, 6, 8, 15, 20)",C4-C6-C8-C15-C20,13.040000200271606,11983,12927.274227142334,2652.9381275177,19147.580862045288,4-6-8-15-20,31.815999999999995,13123.15
30,30,C3-C7-C10,16.301058,13394.104,C3-C7-C10-C16-C24,"(3, 7, 10, 16, 24)",C3-C7-C10-C16-C24,11.180000007152556,11987,14544.577360153198,4152.545213699341,21106.887102127075,3-7-10-16-24,26.956,13183.489999999998
31,31,C1-C3-C6,11.693918,12574.078,C1-C3-C6-C18-C24,"(1, 3, 6, 18, 24)",C1-C3-C6-C18-C24,9.189999848604202,11986,13153.539896011353,2664.8800373077397,19509.28640365601,1-3-6-18-24,30.216,12946.25
32,32,C6-C7-C9,18.69579,13545.568,C6-C7-C9-C21-C25,"(6, 7, 9, 21, 25)",C6-C7-C9-C21-C25,11.490000039339066,11996,13037.9056930542,2655.6642055511475,19155.450582504272,6-7-9-21-25,30.954,13216.81
33,33,C3-C6-C7,16.383713,13231.784,C3-C6-C7-C22-C23,"(3, 6, 7, 22, 23)",C3-C6-C7-C22-C23,12.00999990105629,11990,13118.18814277649,2653.510332107544,19472.38612174988,3-6-7-22-23,28.446,12953.18
34,34,C5-C9-C10,20.740799,13656.028,C5-C9-C10-C21-C25,"(5, 9, 10, 21, 25)",C5-C9-C10-C21-C25,11.28999963402748,11995,13056.397914886476,2670.6387996673584,19125.08749961853,5-9-10-21-25,33.494,13386.580000000002
35,35,C1-C4-C8,14.161397,13066.61,C1-C4-C8-C24-C25,"(1, 4, 8, 24, 25)",C1-C4-C8-C24-C25,8.789999783039093,11985,13027.222156524658,2668.644905090332,19260.35213470459,1-4-8-24-25,35.605999999999995,13451.84
36,36,C1-C8-C9-C10,25.093893,14303.417,C1-C8-C9-C10-C17,"(1, 8, 9, 10, 17)",C1-C8-C9-C10-C17,11.20000034570694,11991,13084.519147872925,2689.4819736480717,19257.11154937744,1-8-9-10-17,37.804,13472.72
37,37,C3-C4-C5-C10,24.54083,15179.528,C3-C4-C5-C10-C17,"(3, 4, 5, 10, 17)",C3-C4-C5-C10-C17,12.4099999666214,11989,15219.345569610596,4487.873315811157,21686.177253723145,3-4-5-10-17,30.856,13534.53
38,38,C3-C4-C8-C10,22.892738,14853.135,C3-C4-C8-C10-C21,"(3, 4, 8, 10, 21)",C3-C4-C8-C10-C21,11.240000277757645,11985,13091.715097427368,2675.743818283081,19528.14793586731,3-4-8-10-21,35.134,13463.11
39,39,C1-C6-C10,14.330051,12915.306,C1-C6-C10-C24-C25,"(1, 6, 10, 24, 25)",C1-C6-C10-C24-C25,13.379999995231628,11986,13013.370752334597,2673.791646957397,19264.05382156372,1-6-10-24-25,31.847999999999995,13451.02
40,40,C5-C8-C10,18.936861,13745.637,C5-C8-C10-C23-C24,"(5, 8, 10, 23, 24)",C5-C8-C10-C23-C24,9.300000220537186,11986,12980.55863380432,2672.291278839112,19355.714797973636,5-8-10-23-24,28.3,13129.19
41,41,C2-C3-C8,11.862464,12754.906,C2-C3-C8-C23-C24,"(2, 3, 8, 23, 24)",C2-C3-C8-C23-C24,11.20000034570694,11987,12968.399286270142,2712.684869766236,19448.363304138184,2-3-8-23-24,30.644,12917.0
42,42,C2-C4-C5-C7,18.621908,15295.303,C2-C4-C5-C7-C16,"(2, 4, 5, 7, 16)",C2-C4-C5-C7-C16,12.460000067949297,11987,13028.327226638794,2681.514263153076,19417.604207992557,2-4-5-7-16,17.687999999999995,12899.21
43,43,C1-C4-C5-C8,21.510704,14375.086,C1-C4-C5-C8-C23,"(1, 4, 5, 8, 23)",C1-C4-C5-C8-C23,11.469999700784683,11990,13298.778057098389,2789.702177047729,19635.823965072632,1-4-5-8-23,31.262,13006.8
44,44,C1-C2-C9,11.906928,12746.324,C1-C2-C9-C18-C22,"(1, 2, 9, 18, 22)",C1-C2-C9-C18-C22,12.380000203847883,11985,12982.980012893677,2690.6814575195312,18877.92921066284,1-2-9-18-22,30.786,12914.520000000002
45,45,C3-C5-C6-C9,24.617207,14170.38,C3-C5-C6-C9-C15,"(3, 5, 6, 9, 15)",C3-C5-C6-C9-C15,11.20000034570694,11996,13059.232473373411,2705.9884071350098,21440.333604812626,3-5-6-9-15,29.905999999999995,12668.05
46,46,C1-C3-C6,12.510429,12789.493,C1-C3-C6-C16-C24,"(1, 3, 6, 16, 24)",C1-C3-C6-C16-C24,11.28000020980835,11988,13404.21438217163,2720.2889919281006,19868.932962417603,1-3-6-16-24,30.672000000000004,12862.669999999998
47,47,C2-C5-C9,13.799494,12654.663,C2-C5-C9-C17-C21,"(2, 5, 9, 17, 21)",C2-C5-C9-C17-C21,11.69999986886978,11996,13483.670234680176,2736.431837081909,19634.938716888428,2-5-9-17-21,30.734,13043.03
48,48,C6-C7-C9,16.781563,13768.108,C6-C7-C9-C16-C25,"(6, 7, 9, 16, 25)",C6-C7-C9-C16-C25,14.53000009059906,11993,13303.967714309692,2735.7177734375,19448.604822158813,6-7-9-16-25,26.564,13166.09
49,49,C1-C4-C7,12.103922,13069.931,C1-C4-C7-C17-C24,"(1, 4, 7, 17, 24)",C1-C4-C7-C17-C24,11.739999800920486,11989,13135.945320129396,2700.8602619171143,19351.919889450077,1-4-7-17-24,32.352,13375.8
50,50,C1-C2-C5-C8,20.712095,14016.559,C1-C2-C5-C8-C25,"(1, 2, 5, 8, 25)",C1-C2-C5-C8-C25,11.93000003695488,11992,13093.891859054564,2690.7639503479004,19463.175296783447,1-2-5-8-25,27.654,13092.66
51,51,C1-C3-C9,11.999113,12665.111,C1-C3-C9-C20-C24,"(1, 3, 9, 20, 24)",C1-C3-C9-C20-C24,11.909999698400496,11992,13279.011964797974,2682.795286178589,19327.37612724304,1-3-9-20-24,39.32,12856.969999999998
52,52,C4-C7-C8,14.144033,13681.963,C4-C7-C8-C16-C24,"(4, 7, 8, 16, 24)",C4-C7-C8-C16-C24,11.779999732971191,11982,13147.355794906616,2703.9473056793213,19283.98609161377,4-7-8-16-24,25.732,13156.61
53,53,C2-C8-C9,13.189623,12811.78,C2-C8-C9-C20-C22,"(2, 8, 9, 20, 22)",C2-C8-C9-C20-C22,13.369999825954435,11983,13064.62335586548,2701.536178588867,19278.337001800537,2-8-9-20-22,32.078,12945.07
54,54,C5-C7-C9-C10,24.474173,15735.616,C5-C7-C9-C10-C16,"(5, 7, 9, 10, 16)",C5-C7-C9-C10-C16,16.64000004529953,11992,16123.636484146118,5427.318811416626,22623.891830444336,5-7-9-10-16,23.258,13002.58
55,55,C2-C3-C7,14.037023,12517.594,C2-C3-C7-C18-C20,"(2, 3, 7, 18, 20)",C2-C3-C7-C18-C20,11.270000040531158,11988,13263.91863822937,2750.3347396850586,19543.39718818665,2-3-7-18-20,24.846,12971.06
56,56,C2-C8-C9,15.417646,12798.529,C2-C8-C9-C22-C23,"(2, 8, 9, 22, 23)",C2-C8-C9-C22-C23,11.550000309944153,11986,13455.323696136476,2725.7347106933594,19498.48461151123,2-8-9-22-23,31.954,12922.41
57,57,C1-C2-C4,11.3753195,12756.871,C1-C2-C4-C20-C21,"(1, 2, 4, 20, 21)",C1-C2-C4-C20-C21,14.04999941587448,11987,13325.782060623167,2721.806526184082,19540.728092193604,1-2-4-20-21,34.258,13081.71
58,58,C3-C5-C10,17.1094,13032.122,C3-C5-C10-C17-C20,"(3, 5, 10, 17, 20)",C3-C5-C10-C17-C20,14.090000092983246,11992,13370.004177093506,2694.874048233032,19650.85792541504,3-5-10-17-20,32.720000000000006,13404.03
59,59,C3-C7-C9,16.166986,13428.052,C3-C7-C9-C22-C24,"(3, 7, 9, 22, 24)",C3-C7-C9-C22-C24,11.829999834299088,11989,13265.315771102903,2735.2964878082275,19561.665296554565,3-7-9-22-24,32.148,12911.509999999998
60,60,C4-C5-C8,15.254345,13338.519,C4-C5-C8-C16-C25,"(4, 5, 8, 16, 25)",C4-C5-C8-C16-C25,12.120000272989271,11987,13221.758127212524,2699.704885482788,19588.87553215027,4-5-8-16-25,27.532,13366.06
61,61,C7-C8-C10,22.119823,13466.908,C7-C8-C10-C15-C18,"(7, 8, 10, 15, 18)",C7-C8-C10-C15-C18,10.999999940395355,11986,13294.433116912842,2704.2391300201416,19582.902669906616,7-8-10-15-18,26.9,13311.64
62,62,C3-C7-C10,16.284372,13247.679,C3-C7-C10-C17-C24,"(3, 7, 10, 17, 24)",C3-C7-C10-C17-C24,11.779999732971191,11990,13225.347995758057,2720.279693603516,19511.215686798096,3-7-10-17-24,31.094,13493.13
63,63,C1-C5-C6-C9,21.642424,13892.447,C1-C5-C6-C9-C22,"(1, 5, 6, 9, 22)",C1-C5-C6-C9-C22,13.3200004696846,11990,13030.423879623411,2693.043708801269,19423.983335494995,1-5-6-9-22,29.502,12732.98
64,64,C1-C2-C7,12.934225,12275.134,C1-C2-C7-C15-C18,"(1, 2, 7, 15, 18)",C1-C2-C7-C15-C18,11.219999939203262,11991,16673.91085624695,5916.460514068604,23002.42018699646,1-2-7-15-18,25.976,12890.23
65,65,C4-C7-C9-C10,25.498764,15125.649,C4-C7-C9-C10-C25,"(4, 7, 9, 10, 25)",C4-C7-C9-C10-C25,11.37000024318695,11989,13666.50390625,2766.0067081451416,19918.0600643158,4-7-9-10-25,30.684,13614.09
66,66,C2-C3-C6-C8,19.824335,14050.185,C2-C3-C6-C8-C25,"(2, 3, 6, 8, 25)",C2-C3-C6-C8-C25,13.449999690055847,11988,13389.91355895996,2754.2128562927246,19938.217878341675,2-3-6-8-25,27.664,13205.45
67,67,C6-C7-C8,17.36559,13311.468,C6-C7-C8-C17-C23,"(6, 7, 8, 17, 23)",C6-C7-C8-C17-C23,13.70999962091446,11992,13449.12815093994,2723.942518234253,19945.417165756226,6-7-8-17-23,28.332,13280.33
68,68,C3-C4-C7-C9,24.556547,14845.802,C3-C4-C7-C9-C17,"(3, 4, 7, 9, 17)",C3-C4-C7-C9-C17,17.149999737739563,11994,13486.00721359253,2743.6182498931885,19706.31170272827,3-4-7-9-17,33.646,13335.38
69,69,C5-C6-C10,20.091179,13721.823,C5-C6-C10-C18-C25,"(5, 6, 10, 18, 25)",C5-C6-C10-C18-C25,11.37000024318695,11986,13429.036378860474,2725.5938053131104,19805.14645576477,5-6-10-18-25,23.318,13448.82
70,70,C2-C4-C9,13.925484,13412.553,C2-C4-C9-C15-C16,"(2, 4, 9, 15, 16)",C2-C4-C9-C15-C16,14.470000565052032,11987,13373.395442962646,2696.2692737579346,19529.369592666622,2-4-9-15-16,29.83,12936.52
71,71,C2-C3-C8,13.090062,12525.426,C2-C3-C8-C18-C25,"(2, 3, 8, 18, 25)",C2-C3-C8-C18-C25,11.85000017285347,11987,13274.39308166504,2723.27184677124,19722.23305702209,2-3-8-18-25,28.92,13333.06
72,72,C4-C6-C7,15.843861,13416.314,C4-C6-C7-C16-C18,"(4, 6, 7, 16, 18)",C4-C6-C7-C16-C18,11.079999804496763,11982,13089.396476745604,2693.084716796875,19541.396379470825,4-6-7-16-18,20.452,13155.03
73,73,C3-C8-C10,19.499224,13089.759,C3-C8-C10-C17-C20,"(3, 8, 10, 17, 20)",C3-C8-C10-C17-C20,11.180000007152556,11988,12751.3587474823,2696.4144706726074,18567.723035812374,3-8-10-17-20,36.746,13591.53
74,74,C1-C2-C8,13.370346,12449.761,C1-C2-C8-C16-C18,"(1, 2, 8, 16, 18)",C1-C2-C8-C16-C18,11.420000344514849,11984,13218.857765197754,2722.862720489502,19557.01446533203,1-2-8-16-18,26.186,12989.11
75,75,C2-C6-C10,13.349297,13171.077,C2-C6-C10-C15-C24,"(2, 6, 10, 15, 24)",C2-C6-C10-C15-C24,10.849999636411669,11982,13274.808883666992,2741.779565811157,19539.28017616272,2-6-10-15-24,25.565999999999995,13050.240000000002
76,76,C2-C6-C9,12.831082,13357.2,C2-C6-C9-C16-C25,"(2, 6, 9, 16, 25)",C2-C6-C9-C16-C25,13.429999351501465,11989,13520.960092544556,2768.1572437286377,19844.58899497986,2-6-9-16-25,26.466,13095.969999999998
77,77,C4-C6-C10,18.55072,13621.934,C4-C6-C10-C17-C25,"(4, 6, 10, 17, 25)",C4-C6-C10-C17-C25,15.940000116825104,11985,17355.67593574524,6454.310178756714,24169.883728027344,4-6-10-17-25,31.846,13964.16
78,78,C1-C3-C9,13.345684,12404.062,C1-C3-C9-C21-C25,"(1, 3, 9, 21, 25)",C1-C3-C9-C21-C25,8.879999816417694,12000,13560.40072441101,2790.900707244873,20160.73036193848,1-3-9-21-25,42.318,13217.509999999998
79,79,C1-C4-C8-C10,20.131155,14547.484,C1-C4-C8-C10-C22,"(1, 4, 8, 10, 22)",C1-C4-C8-C10-C22,12.610000371932983,11979,13751.055002212524,2768.4950828552246,20248.220682144165,1-4-8-10-22,34.029999999999994,13441.89
80,80,C1-C3-C7,13.790563,12014.449,C1-C3-C7-C17-C18,"(1, 3, 7, 17, 18)",C1-C3-C7-C17-C18,13.429999351501465,11995,13657.90843963623,2774.015188217163,19893.260955810547,1-3-7-17-18,32.146,13300.14
81,81,C3-C5-C9,16.02298,12963.182,C3-C5-C9-C20-C21,"(3, 5, 9, 20, 21)",C3-C5-C9-C20-C21,12.02000007033348,11997,13453.340530395508,2749.79567527771,19780.760288238525,3-5-9-20-21,35.636,12821.91
82,82,C1-C7-C9,13.347424,12737.083,C1-C7-C9-C16-C23,"(1, 7, 9, 16, 23)",C1-C7-C9-C16-C23,13.740000128746033,11997,13555.487155914308,2754.081010818481,19707.75818824768,1-7-9-16-23,32.006,12850.86
83,83,C4-C5-C10,17.004541,13300.722,C4-C5-C10-C20-C23,"(4, 5, 10, 20, 23)",C4-C5-C10-C20-C23,19.07999962568283,11986,13609.078884124756,2752.120018005371,19844.602346420288,4-5-10-20-23,29.96,13265.92
84,84,C5-C6-C9,18.67739,13441.319,C5-C6-C9-C15-C20,"(5, 6, 9, 15, 20)",C5-C6-C9-C15-C20,14.630000293254852,11993,13426.517724990845,2718.2159423828125,19931.40435218811,5-6-9-15-20,29.954,12708.06
85,85,C3-C5-C10,16.084837,13025.358,C3-C5-C10-C20-C23,"(3, 5, 10, 20, 23)",C3-C5-C10-C20-C23,8.579999953508377,11992,13413.421392440796,2768.028974533081,19926.120042800903,3-5-10-20-23,31.776,13095.41
86,86,C2-C6-C8,11.730061,12837.408,C2-C6-C8-C15-C22,"(2, 6, 8, 15, 22)",C2-C6-C8-C15-C22,15.230000019073486,11982,13271.42333984375,2731.7004203796387,19721.83322906494,2-6-8-15-22,27.12,12915.34
87,87,C3-C4-C5,14.41746,13625.971,C3-C4-C5-C16-C19,"(3, 4, 5, 16, 19)",C3-C4-C5-C16-C19,11.9999997317791,11991,13419.514656066896,2757.285594940185,20097.05638885498,3-4-5-16-19,30.278,12909.74
88,88,C1-C2-C3-C7,21.001966,13907.771,C1-C2-C3-C7-C25,"(1, 2, 3, 7, 25)",C1-C2-C3-C7-C25,15.999999642372131,11996,13782.74416923523,2787.962913513184,19968.539714813232,1-2-3-7-25,29.504,13147.98
89,89,C5-C8-C9,18.55353,13506.7295,C5-C8-C9-C20-C25,"(5, 8, 9, 20, 25)",C5-C8-C9-C20-C25,11.209999769926071,11993,13553.433179855348,2740.287065505981,19998.92020225525,5-8-9-20-25,33.014,13162.149999999998
90,90,C1-C5-C7-C9,23.857632,13942.2,C1-C5-C7-C9-C17,"(1, 5, 7, 9, 17)",C1-C5-C7-C9-C17,8.420000225305557,12000,13483.295917510986,2745.958089828491,19770.14446258545,1-5-7-9-17,30.47,13024.38
91,91,C1-C7-C8-C10,23.163383,14117.38,C1-C7-C8-C10-C20,"(1, 7, 8, 10, 20)",C1-C7-C8-C10-C20,11.20000034570694,11988,13721.36902809143,2872.466802597046,24734.066009521484,1-7-8-10-20,31.012,13249.12
92,92,C1-C2-C4-C9,20.97467,14040.707,C1-C2-C4-C9-C21,"(1, 2, 4, 9, 21)",C1-C2-C4-C9-C21,12.389999628067017,11990,13825.188875198364,2817.931652069092,20422.31631278992,1-2-4-9-21,34.558,12984.62
93,93,C1-C5-C10,13.635065,12413.979,C1-C5-C10-C19-C25,"(1, 5, 10, 19, 25)",C1-C5-C10-C19-C25,14.659999310970306,11995,13766.476392745972,2830.881357192993,20158.960103988647,1-5-10-19-25,34.028,13305.86
94,94,C1-C2-C8,12.234832,12548.517,C1-C2-C8-C21-C23,"(1, 2, 8, 21, 23)",C1-C2-C8-C21-C23,13.860000669956207,11992,13978.474617004396,2831.0811519622803,20306.596994400024,1-2-8-21-23,34.226,12957.27
95,95,C6-C7-C10,18.91405,13919.471,C6-C7-C10-C22-C24,"(6, 7, 10, 22, 24)",C6-C7-C10-C22-C24,11.089999973773956,11980,13812.43872642517,2811.4941120147705,20457.444429397583,6-7-10-22-24,24.502,13207.010000000002
96,96,C2-C3-C6,12.144994,12844.319,C2-C3-C6-C17-C24,"(2, 3, 6, 17, 24)",C2-C3-C6-C17-C24,11.150000244379044,11987,13761.713027954102,2791.461229324341,20427.91867256165,2-3-6-17-24,28.33,13129.190000000002
97,97,C3-C4-C5,15.119189,13280.549,C3-C4-C5-C17-C23,"(3, 4, 5, 17, 23)",C3-C4-C5-C17-C23,13.109999895095823,11994,13780.048847198486,2819.3819522857666,20644.927978515625,3-4-5-17-23,33.096000000000004,13285.76
98,98,C3-C4-C5,15.548947,13617.551,C3-C4-C5-C15-C16,"(3, 4, 5, 15, 16)",C3-C4-C5-C15-C16,13.729999959468842,11991,13605.830430984495,2793.297052383423,20570.206880569454,3-4-5-15-16,29.454,12939.67
99,99,C2-C4-C6,11.457261,13445.97,C2-C4-C6-C19-C24,"(2, 4, 6, 19, 24)",C2-C4-C6-C19-C24,11.909999698400496,11981,13839.507579803469,2852.597236633301,20252.19130516052,2-4-6-19-24,26.89,12924.7
100,100,C5-C8-C10,19.413927,13528.942,C5-C8-C10-C19-C22,"(5, 8, 10, 19, 22)",C5-C8-C10-C19-C22,9.399999678134918,11985,13547.097444534302,2778.3236503601074,20206.375122070312,5-8-10-19-22,30.582,13125.3
101,101,C2-C3-C5-C10,22.61596,14475.976,C2-C3-C5-C10-C17,"(2, 3, 5, 10, 17)",C2-C3-C5-C10-C17,13.529999554157255,11991,13724.201917648315,2793.0800914764404,20445.361137390137,2-3-5-10-17,26.95,13299.18
102,102,C2-C5-C8,13.648146,12160.285,C2-C5-C8-C15-C18,"(2, 5, 8, 15, 18)",C2-C5-C8-C15-C18,15.360000729560852,11987,13709.805488586426,2775.0399112701416,19995.48721313477,2-5-8-15-18,23.368,12856.63
103,103,C4-C9-C10,20.522417,13550.706,C4-C9-C10-C17-C19,"(4, 9, 10, 17, 19)",C4-C9-C10-C17-C19,15.090000629425049,11989,13648.813724517822,2780.067205429077,20202.492713928223,4-9-10-17-19,38.198,13547.19
104,104,C1-C5-C6,12.858385,12309.491,C1-C5-C6-C17-C19,"(1, 5, 6, 17, 19)",C1-C5-C6-C17-C19,9.690000116825104,11996,13481.18543624878,2775.3944396972656,20247.143268585205,1-5-6-17-19,32.008,12999.45
105,105,C2-C3-C7,12.664959,12936.382,C2-C3-C7-C16-C19,"(2, 3, 7, 16, 19)",C2-C3-C7-C16-C19,14.219999313354492,11993,12804.412603378296,2737.450361251831,18967.33069419861,2-3-7-16-19,26.498,12798.44
106,106,C1-C3-C8-C9,20.766867,14372.315,C1-C3-C8-C9-C16,"(1, 3, 8, 9, 16)",C1-C3-C8-C9-C16,11.28999963402748,11993,13706.855535507202,2807.5265884399414,20383.633375167847,1-3-8-9-16,35.982,12896.96
107,107,C2-C4-C5,12.318287,13434.924,C2-C4-C5-C15-C24,"(2, 4, 5, 15, 24)",C2-C4-C5-C15-C24,11.089999973773956,11985,13603.393077850342,2801.3837337493896,20256.52241706848,2-4-5-15-24,25.297999999999995,12863.56
108,108,C1-C2-C8-C10,20.911676,13984.825,C1-C2-C8-C10-C19,"(1, 2, 8, 10, 19)",C1-C2-C8-C10-C19,11.219999939203262,11987,14287.99319267273,2899.2719650268555,26213.294506073,1-2-8-10-19,32.11,13089.96
